screenshot_title,activity,hearts,light_lvl,in_hand_item,target_mob,decision_activity,decision_hearts,decision_light,decision_mob
fighting (891).jpg,fighting,20,mid,miscellaneous,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (924).jpg,fighting,20,mid,axe,spider,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (94).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (950).jpg,fighting,20,mid,axe,skeleton,give_strength,no_decision_for_hearts,place_light_source,take_bow
fighting (957).jpg,fighting,20,mid,axe,zombie,give_strength,no_decision_for_hearts,place_light_source,take_sword
fighting (96).jpg,fighting,20,high,sword,zombie,give_strength,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
fighting (984).jpg,fighting,20,mid,sword,zombie,give_strength,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (100).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (102).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (114).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (12).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (121).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (126).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (128).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (129).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (133).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (139).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (143).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (150).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (151).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (152).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (153).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (158).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
mining (161).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
mining (17).png,mining,1,mid,pickaxe,no_mob,give_haste,give_regeneration_4,place_light_source,no_decision_for_mob
mining (170).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
mining (173).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (174).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
mining (175).png,mining,6,low,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (176).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
mining (178).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
mining (179).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
mining (181).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (184).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (185).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (189).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (190).png,mining,6,mid,pickaxe,no_mob,give_haste,give_regeneration_3,place_light_source,no_decision_for_mob
mining (194).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
mining (195).png,mining,6,high,pickaxe,no_mob,give_haste,give_regeneration_3,no_decision_for_light,no_decision_for_mob
mining (2).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (20).png,mining,1,low,pickaxe,no_mob,give_haste,give_regeneration_4,place_light_source,no_decision_for_mob
mining (21).png,mining,1,high,pickaxe,no_mob,give_haste,give_regeneration_4,no_decision_for_light,no_decision_for_mob
mining (216).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (219).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (224).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (227).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (232).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (236).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (237).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (242).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (243).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (248).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (250).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (255).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (261).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (263).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (265).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (266).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (273).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (279).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (28).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (282).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (284).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (285).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (287).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (298).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (31).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (313).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (318).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (319).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (332).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (336).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (337).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (34).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (345).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (35).png,mining,18,low,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (355).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (356).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (359).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (365).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (370).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (373).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (376).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (388).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (391).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (394).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (397).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (40).png,mining,18,low,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (400).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (403).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (41).png,mining,18,low,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (413).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (415).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (429).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (430).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (433).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (435).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (436).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (438).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (44).png,mining,18,low,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (446).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (449).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (45).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (46).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (463).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (464).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (470).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (471).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (475).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (491).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (496).png,mining,20,high,pickaxe,no_mob,give_haste,no_decision_for_hearts,no_decision_for_light,no_decision_for_mob
mining (54).png,mining,18,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
mining (63).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (68).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (7).png,mining,20,low,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (70).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (72).png,mining,20,mid,pickaxe,no_mob,give_haste,no_decision_for_hearts,place_light_source,no_decision_for_mob
mining (77).png,mining,16,mid,pickaxe,no_mob,give_haste,give_regeneration_1,place_light_source,no_decision_for_mob
